TID	Name	RA(longitude)	Dec(latitude)
2409	'PN M 3-24                         '	271.97467	-25.40075
2410	'PN H 1-58                         '	272.3076745487340	-26.0413414071943
2411	'PN M 2-26                         '	270.79967	-26.97533
2412	'PN M 1-35                         '	270.91375	-26.72608
2413	'IC 4673                           '	270.8269092780380	-27.1063128488890
2414	'PN M 2-29                         '	271.6704394433040	-26.9156591052421
2415	'PN M 2-30                         '	273.14333	-27.96958
2416	'PN M 2-31                         '	273.3169054821280	-25.5014617408531
2417	'PN M 2-38                         '	274.85496	-26.58894
2418	'PN M 3-26                         '	274.04767	-27.24953
2419	'PN M 1-44                         '	274.0722584513550	-27.0751499405860
2420	'NGC 6620                          '	275.725758	-26.821442
2421	'NGC 6644                          '	278.14458	-25.12894
2422	'PN Vy 2-1                         '	276.9984466841960	-26.1133411616501
2423	'PN Al 1                           '	278.73025	-27.10542
2424	'PN M 3-33                         '	282.0505856040810	-25.4812284601227
2425	'TYC 6881-1428-1                   '	285.4925839347870	-26.7601827873317
2426	'PN A66 65                         '	296.6425382315130	-23.1369362307692
2427	'NGC 6287                          '	256.2895449279230	-22.7078057312121
2428	'PN H 1-14                         '	262.0072654062000	-24.4231778194854
2429	'PN H 1-15                         '	262.1567863616400	-24.8520046271802
2430	'NGC 6369                          '	262.3352360615780	-23.7596587772677
2431	'PN H 2-17                         '	265.0309390893430	-24.4284964937399
2432	'NGC 6401                          '	264.65387	-23.90875
2433	'PN Hb 4                           '	265.4699950223230	-24.7023176316808
2434	'PN M 2-14                         '	265.4885729711750	-24.1878420534456
2435	'NGC 6544                          '	271.83575	-24.99733
2436	'PN M 1-41                         '	272.37542	-24.20722
2437	'PN H 1-61                         '	273.14162	-24.83347
2438	'ESO 522-1                         '	273.06583	-22.74194
2439	'PN H 1-64                         '	274.5993148903020	-23.4159678263013
2440	'PN H 1-65                         '	275.0368626435620	-24.2514635750054
2441	'PN M 2-34                         '	274.31625	-23.98158
2442	'PN M 2-39                         '	275.50479	-24.17772
2443	'PN M 2-42                         '	275.63367	-24.15769
2444	'NGC 6629                          '	276.4268922294640	-23.2029313529252
2445	'WRAY 16-413                       '	277.97033	-24.77153
2446	'NGC 6642                          '	277.97596	-23.47614
2447	'PN H 2-48                         '	281.6463291650340	-23.4467352040472
2448	'NGC 6717                          '	283.77517	-22.70147
2449	'M 75                              '	301.520171	-21.922261
2450	'2MASS J16052157-1821412           '	241.3399536282430	-18.3615118534931
2451	'IC 4634                           '	255.3899190984580	-21.8258339932464
2452	'IC 4670                           '	268.779296	-21.744456
2453	'PN Th 4-7                         '	268.094038	-21.853731
2454	'NGC 6537                          '	271.304600	-19.843022
2455	'PN SaSt 2-15                      '	264.7390484089600	-18.2932720133171
2456	'NGC 6603                          '	274.6083	-18.4067
2457	'NGC 6567                          '	273.4381811697570	-19.0761302941987
2458	'PN V-V 3-5                        '	279.1343565499430	-19.3247417717827
2459	'PN A66 51                         '	285.2558008381220	-18.2042558206138
2460	'NAME Sgr dIG                      '	292.4958	-17.6781
2461	'NAME Aquarius Dwarf               '	311.7154	-12.8483
2462	'NGC 5861                          '	227.317046	-11.321661
2463	'NGC 6818                          '	295.991758	-14.153733
2464	'NGC 6822                          '	296.234163	-14.797581
2465	'NGC 6814                          '	295.6691072105950	-10.3236394816384
2466	'IRAS 18075-0924                   '	272.5630849140390	-9.3930682056981
2467	'PN A66 42                         '	262.8711167439900	-8.3194181152822
2468	'PN M 2-40                         '	275.349396	-6.032011
2469	'NGC 6751                          '	286.4814104650790	-5.9923030765124
2470	'NGC 6778                          '	289.6042	-1.5964
2471	'TYC 5177-992-1                    '	309.9581486817920	-0.9911153131879
2472	'NGC 5806                          '	225.001800	1.891267
2473	'NGC 5813                          '	225.296937	1.701969
2474	'MCG+00-38-026                     '	226.621662	1.594875
2475	'NGC 5845                          '	226.503279	1.633825
2476	'NGC 5839                          '	226.364471	1.634633
2477	'2MASS J15063426+0133317           '	226.6428117845500	1.5588138224383
2478	'LEDA 1206166                      '	227.094546	1.798611
2479	'[VV2003c] J152450.1+030453        '	231.20883	3.08142
2480	'NGC 5964                          '	234.4008662815700	5.9739837643388
2481	'NGC 6572                          '	273.0263083657870	6.8536194867486
2482	'NGC 6891                          '	303.7868485790740	12.7043292973059
2483	'NGC 5953                          '	233.635008	15.193833
2484	'NGC 6012                          '	238.5579409002110	14.6011891987517
2485	'NGC 6500                          '	268.99909146	18.33824203
2486	'NGC 5962                          '	234.1320037346620	16.6077580619672
2487	'NGC 6210                          '	251.1229983222050	23.7998586853413
2488	'NGC 6905                          '	305.5957999290610	20.1045235901098
2489	'M 27                              '	299.9015133717810	22.7211978791566
2490	'UGC 10445                         '	248.4465748925100	28.9837540355935
2491	'KISS F1640-6685                   '	250.2833	29.0439
2492	'KISS F1550-4243                   '	238.2133	28.9056
2493	'SDSS J160428.17+293903.6          '	241.1173799293650	29.6510250642400
2494	'KISS F1605-1228                   '	242.275955	28.902997
2495	'LEDA 1857972                      '	244.760606	29.172834
2496	'[VV2006] J154355.3+292804         '	235.9804	29.4678
2497	'2MASS J15154284+3121482           '	228.9284485617060	31.3634081376360
2498	'NGC 6207                          '	250.765625	36.832425
2499	'M 13                              '	250.423475	36.461319
2500	'NGC 6239                          '	252.520950	42.739844
2501	'EM* AS 200                        '	127.1164887620400	-39.3944556875763
2502	'CD-44 3318                        '	109.8678694653130	-44.5864543265930
2503	'NGC 1512                          '	60.976171	-43.348850
2504	'NGC 1510                          '	60.886000	-43.400161
2505	'NGC 1487                          '	58.9438	-42.3669
2506	'EM* AS 204                        '	133.37879	-40.06175
2507	'ESO 313-13                        '	131.2125	-41.2333
2508	'NGC 2427                          '	114.117400	-47.635550
2509	'ESO 249-27                        '	58.62221	-44.75358
2510	'ESO 249-26                        '	58.5538	-43.7572
2511	'NGC 1476                          '	58.0371	-44.5317
2512	'GSF 2                             '	54.8333	-44.1000
2513	'GSF 6                             '	58.5208	-43.3983
2514	'LEDA 14109                        '	58.84008	-43.93864
2515	'GSF 62                            '	55.7292	-43.3017
2516	'IC 1970                           '	54.131350	-43.956844
2517	'6dFGS gJ033817.5-435811           '	54.57258	-43.97000
2518	'6dFGS gJ033757.0-440556           '	54.48696	-44.09911
2519	'LEDA 88064                        '	47.7467	-41.6611
2520	'NGC 1269                          '	49.327500	-41.108069
2521	'NAME Carina dSph                  '	100.4029	-50.9661
2522	'NGC 1433                          '	55.506471	-47.222081
2523	'APMBGC 249-055+088                '	57.88842	-46.59636
2524	'6dFGS gJ034035.3-452121           '	55.1467	-45.3558
2525	'6dFGS gJ033556.8-451129           '	53.98629	-45.19172
2526	'ESO 299-6                         '	38.1696	-39.2975
2527	'NGC 986                           '	38.393121	-39.045058
2528	'NGC 2792                          '	138.110671	-42.427478
2529	'NGC 2645                          '	129.7625	-46.2333
2530	'WRAY 16-16                        '	122.882500	-48.721583
2531	'WRAY 16-8                         '	116.8335065927800	-51.2509536782356
2532	'NGC 1705                          '	73.556250	-53.361061
2533	'NGC 1522                          '	61.532917	-52.668308
2534	'PN PB 5                           '	139.04004	-45.47856
2535	'ESO 261-5                         '	140.00125	-45.11506
2536	'ESO 157-44                        '	69.32508	-55.92403
2537	'ESO 158-3                         '	71.5696	-57.3431
2538	'NGC 1546                          '	63.652258	-56.060811
2539	'NGC 1602                          '	66.9790109669533	-55.0576702750192
2540	'NGC 1596                          '	66.9087856426741	-55.0277264313111
2541	'NGC 1617                          '	67.914725	-54.602267
2542	'NGC 1549                          '	63.938429	-55.592361
2543	'NGC 1553                          '	64.0436298493903	-55.7800297952074
2544	'NGC 1566                          '	65.0016750037730	-54.9379383622613
2545	'IC 2032                           '	61.7662	-55.3244
2546	'NGC 1515                          '	61.0111503592346	-54.1001418570668
2547	'IC 1959                           '	53.302400	-50.414203
2548	'NGC 1672                          '	71.427300	-59.247411
2549	'ESO 118-34                        '	70.072854	-58.744278
2550	'NAME Ret                          '	69.0475	-58.8631
2551	'NGC 1574                          '	65.4947699240110	-56.9745558778923
2552	'NGC 1543                          '	63.1798733461626	-57.7378718007348
2553	'IC 2049                           '	63.01783	-58.55700
2554	'ESO 118-19                        '	64.747750	-58.257533
2555	'NGC 1536                          '	62.749325	-56.480456
2556	'NGC 1533                          '	62.4659802409417	-56.1184456718240
2557	'NGC 1311                          '	50.028942	-52.185489
2558	'WRAY 16-57                        '	145.4062470495150	-49.9662747302124
2559	'WRAY 16-59                        '	146.8532990023810	-48.9707276269378
2560	'WRAY 16-35                        '	137.1668827622950	-53.3204959351922
2561	'NGC 2257                          '	97.5500	-64.3267
2562	'NGC 2162                          '	90.1292	-63.7217
2563	'NGC 1947                          '	81.698387	-63.760022
2564	'NGC 1942                          '	81.1792	-63.9400
2565	'NGC 1796                          '	75.677308	-61.140075
2566	'ESO 119-16                        '	72.8717	-61.6508
2567	'CD-45 629                         '	29.0260618794201	-44.8036908670749
2568	'NAME Phoenix Dwarf Galaxy         '	27.7763	-44.4447
2569	'PN Pe 2-4                         '	142.701738	-53.166611
2570	'WRAY 16-46                        '	141.1909718757110	-54.6043144279497
2571	'NGC 2899                          '	141.76258	-56.10586
2572	'WRAY 15-344                       '	138.47021	-55.47144
2573	'NGC 2193                          '	91.5708	-65.0983
2574	'NGC 2155                          '	89.633625	-65.477394
2575	'ESO 86-22                         '	85.621208	-65.362869
2576	'NAME Hodge 4                      '	83.1042	-64.7364
2577	'LHA 120-N 34C                     '	79.3809817767880	-66.7250721140434
2578	'[RP2006] 1933                     '	76.1965375911076	-66.6752161416641
2579	'NGC 1559                          '	64.3989588412691	-62.7836736516693
2580	'ESO 245-5                         '	26.2654	-43.5978
2581	'GSF 1                             '	26.2396	-44.5511
2582	'NGC 3262                          '	157.2759217861140	-44.1597400756048
2583	'NGC 3261                          '	157.256167	-44.656800
2584	'NGC 3256                          '	156.963683	-43.903764
2585	'PN PB 6                           '	153.316621	-50.333092
2586	'CD-56 2932                        '	145.85674915	-57.28211375
2587	'NGC 2867                          '	140.3557639851230	-58.3112824122821
2588	'PN My 47                          '	139.86458	-59.20008
2589	'NAME Hodge 11                     '	93.59550	-69.84858
2590	'NGC 2231                          '	95.179704	-67.518600
2591	'NGC 2019                          '	82.98533	-70.15903
2592	'OGLE LMC-LPV-76162                '	84.561387	-69.058197
2593	'NGC 1846                          '	76.895417	-67.459014
2594	'LHA 120-N 118                     '	79.778571	-68.360078
2595	'NAME LMC                          '	80.8942	-69.7561
2596	'NGC 1652                          '	69.595875	-68.672364
2597	'NGC 1718                          '	73.104333	-67.052361
2598	'IC 2501                           '	144.6965863029960	-60.0918728104230
2599	'NGC 2434                          '	113.7131196704670	-69.2841691182939
2600	'NGC 2213                          '	92.675000	-71.528886
2601	'NGC 2121                          '	87.054958	-71.481111
2602	'NGC 2173                          '	89.4917	-72.9783
2603	'HD 269211                         '	78.1257481823396	-70.4061818915168
2604	'LHA 120-S 163                     '	81.0724247625518	-71.5305494591534
2605	'NGC 1751                          '	73.5500	-69.8067
2606	'NGC 1651                          '	69.385542	-70.585753
2607	'LHA 120-S 146                     '	70.7581186563593	-70.5681271949414
2608	'NGC 1313                          '	49.566858	-66.498261
2609	'ESO 115-21                        '	39.456512	-61.331603
2610	'WRAY 16-72                        '	158.579546	-53.684197
2611	'PN Hf 4                           '	153.89575	-58.85294
2612	'WRAY 16-64                        '	150.9550188665250	-60.7300752415339
2613	'NGC 2203                          '	91.1750	-75.4383
2614	'IC 2146                           '	84.4417	-74.7833
2615	'PN K 1-27                         '	89.2590618667243	-75.6729098868755
2616	'CD-48 6027                        '	163.6690003516660	-48.7841155035069
2617	'WRAY 16-79                        '	162.1801258102190	-56.0526781873335
2618	'PN Pe 2-7                         '	160.33162	-56.15450
2619	'PN Pe 1-1                         '	159.61508	-56.78514
2620	'PN Pe 1-2                         '	159.8861994218670	-57.1039082933500
2621	'PN My 59                          '	155.7880579859990	-60.5450353176043
2622	'ESO 127-17                        '	155.9500	-60.1330
2623	'WRAY 16-66                        '	151.8484124983620	-63.9083503551229
2624	'IC 2553                           '	152.3368755156390	-62.6134735199155
2625	'NGC 3211                          '	154.460600	-62.670028
2626	'WRAY 17-40                        '	151.7483156582680	-64.3638597754030
2627	'NGC 3136                          '	151.450654	-67.377983
2628	'NGC 2822                          '	138.4571	-69.6447
2629	'IC 2448                           '	136.7763279125020	-69.9418583809803
2630	'ESO 32-20                         '	72.6875	-75.5333
2631	'CD-55 298                         '	18.7629833469728	-54.5996167724936
2632	'ESO 215-31                        '	167.6448656205060	-49.1026313054402
2633	'PN Hf 38                          '	163.64767	-59.16314
2634	'V* AG Car                         '	164.0482413680990	-60.4535582034386
2635	'WRAY 16-74                        '	158.9405077607140	-64.3198786812172
2636	'IC 2554                           '	152.210679	-67.030853
2637	'NGC 3059                          '	147.534087	-73.922211
2638	'LIN 593                           '	33.668121	-74.357539
2639	'WRAY 16-88                        '	171.00433	-52.85539
2640	'PN Fg 1                           '	172.1509326043960	-52.9344772950408
2641	'Cl Hogg 12                        '	168.0833	-60.7550
2642	'Cl Ruprecht 93                    '	166.04000	-61.37500
2643	'IC 2621                           '	165.08329	-65.24939
2644	'NGC 2915                          '	141.548050	-76.626319
2645	'NGC 1841                          '	71.3458	-83.9967
2646	'LHA 115-N 88A                     '	21.032596	-73.151047
2647	'PN PB 8                           '	173.3242310057450	-57.1041461321571
2648	'WRAY 16-89                        '	171.85129	-57.29969
2649	'WRAY 16-92                        '	172.1974548237950	-60.1101891299688
2650	'NGC 3699                          '	171.99042	-59.95778
2651	'WRAY 16-94                        '	172.9394259382940	-65.9705996048850
2652	'WRAY 16-86                        '	169.4297726151050	-70.8256045526801
2653	'ESO-HA 562                        '	167.0120078469430	-77.6451552916512
2654	'2MASS J10550964-7730540           '	163.7902055467140	-77.5150577901302
2655	'2MASS J11062554-7633418           '	166.6063352946110	-76.5616233693521
2656	'HD 7113                           '	17.304442	-73.194144
2657	'NAME SMC                          '	13.1583	-72.8003
2658	'NGC 3918                          '	177.5740514199990	-57.1825164264601
2659	'WRAY 16-100                       '	177.15904	-65.14364
2660	'WRAY 16-98                        '	174.7966530117120	-68.8691634557298
2661	'2MASS J11073832-7747168           '	166.9096163309100	-77.7879866427442
2662	'ESO-HA 566                        '	167.4384400236460	-77.6759300777122
2663	'ESO-HA 568                        '	167.7114116299980	-77.3008818594223
2664	'ESO 28-20                         '	6.36083	-74.07492
2665	'ESO 28-19                         '	6.1958	-72.7950
2666	'NGC 104                           '	6.022329	-72.081444
2667	'WRAY 16-107                       '	182.2925289783030	-58.7103569442546
2668	'NGC 4071                          '	181.0612536602110	-67.3101276631088
2669	'IC 3104                           '	184.6921	-79.7258
2670	'ESO 149-3                         '	358.0117	-52.5789
2671	'WRAY 16-112                       '	185.97208	-60.22028
2672	'WRAY 16-115                       '	187.1951907480190	-63.7436312809147
2673	'WRAY 16-117                       '	187.626996	-64.868256
2674	'ESO 21-5                          '	205.611408	-79.011039
2675	'NGC 6438                          '	275.5726536427150	-85.4020225267489
2676	'HD 220985                         '	352.1927033478340	-55.8502790417668
2677	'3XLSS J232938.6-532507            '	352.4109614423800	-53.4189512358969
2678	'NGC 7690                          '	353.2608118300040	-51.6983354618688
2679	'IC 4191                           '	197.19725	-67.64378
2680	'NGC 5612                          '	218.505308	-78.387458
2681	'IC 5256                           '	342.4409803420900	-68.6907337582796
2682	'WRAY 16-122                       '	195.1718188295100	-56.8945878539049
2683	'WRAY 16-123                       '	196.4509458259550	-57.6567961700949
2684	'PN Th 2-A                         '	200.64079	-63.35036
2685	'NGC 5189                          '	203.3869912992210	-65.9741774889540
2686	'PN MyCn 18                        '	204.8960670433950	-67.3810440489442
2687	'NGC 7098                          '	326.066988	-75.111342
2688	'NAME Tuc Galaxy                   '	340.4567	-64.4194
2689	'NGC 4835                          '	194.5328361341790	-46.2641645278106
2690	'IC 3896                           '	194.180192	-50.346858
2691	'NGC 4945                          '	196.363663	-49.467900
2692	'WRAY 16-133                       '	205.6506299602600	-61.3746837248813
2693	'WRAY 16-144                       '	211.40312	-64.68353
2694	'WRAY 16-139                       '	208.1278365936390	-66.3907157454534
2695	'NGC 5315                          '	208.4873373643870	-66.5141431816967
2696	'NGC 7219                          '	333.2874457337240	-64.8490074228510
2697	'NGC 7199                          '	332.1243673514430	-64.7060904858259
2698	'NGC 7192                          '	331.709075	-64.316217
2699	'NGC 7179                          '	331.2056537410500	-64.0468222726505
2700	'NGC 4976                          '	197.156358	-49.506408
2701	'WRAY 16-141                       '	208.7320609176050	-58.4545874004281
2702	'WRAY 16-148                       '	213.5392177566580	-63.4295365863292
2703	'NAME Circinus Galaxy              '	213.291275	-65.339019
2704	'IC 5052                           '	313.006804	-69.193314
2705	'NGC 5606                          '	216.9458	-59.6400
2706	'WRAY 16-156                       '	218.32488	-60.82675
2707	'Cl Lynga 2                        '	216.08792	-61.32250
2708	'NGC 5844                          '	227.66917	-64.67361
2709	'NGC 7059                          '	321.8394005798000	-60.0146473068508
2710	'IC 5240                           '	340.468200	-44.767128
2711	'ESO 270-3                         '	200.311708	-43.761908
2712	'[BBP2008] AAT107977               '	201.14421	-43.21403
2713	'[BBP2008] AAT125079               '	201.571975	-43.110919
2714	'[BBP2008] AAT125921               '	201.5919808913940	-43.1529744560361
2715	'NAME Centaurus A                  '	201.36506287933	-43.01911266736
2716	'NAME Fourcade-Figueroa            '	203.6971	-45.5475
2717	'ESO 220-30                        '	205.154496	-48.341992
2718	'NGC 5307                          '	207.763842	-51.205769
2719	'WRAY 16-159                       '	226.0359358535860	-60.8889269291310
2720	'HD 141969                         '	239.0070608633160	-66.1525637005956
2721	'IC 4870                           '	294.4066663333920	-65.8118510484479
2722	'NGC 7140                          '	328.063967	-55.569664
2723	'IC 5152                           '	330.673004	-51.296444
2724	'NGC 7196                          '	331.4783721881150	-50.1194126415730
2725	'NGC 7168                          '	330.530946	-51.743117
2726	'NGC 5237                          '	204.412733	-42.846917
2727	'WRAY 16-147                       '	212.9669214173160	-51.4400510935413
2728	'NGC 5979                          '	236.92150	-61.21822
2729	'WRAY 16-190                       '	238.0444604880710	-62.5131126937070
2730	'HD 151895                         '	253.6463906349450	-64.2413018742385
2731	'NGC 6684                          '	282.2411542053210	-65.1734213583425
2732	'NGC 6744                          '	287.442079	-63.857539
2733	'IC 4951                           '	302.3800	-61.8464
2734	'NGC 7090                          '	324.120271	-54.557319
2735	'NGC 7064                          '	322.2596	-52.7661
2736	'NGC 7155                          '	329.0405007859010	-49.5219856896894
2737	'NGC 7144                          '	328.1770362049950	-48.2538122596406
2738	'IC 5181                           '	333.340483	-46.017686
2739	'NGC 7232                          '	333.9084076520130	-45.8501159158072
2740	'NGC 7233                          '	333.954133	-45.846406
2741	'NGC 7213                          '	332.3175444303700	-47.1666894906385
2742	'ESO 271-6                         '	209.164687	-44.009200
2743	'NGC 5365                          '	209.460967	-43.931358
2744	'WRAY 16-162                       '	226.32000	-55.18625
2745	'RCW 90                            '	226.4966352631160	-55.9879524932464
2746	'WRAY 16-169                       '	227.98567	-55.66294
2747	'PN Pe 2-8                         '	230.9286933368100	-57.1570065031113
2748	'WRAY 16-184                       '	234.50492	-58.74503
2749	'PN Mz 1                           '	233.56921	-59.15206
2750	'WRAY 16-195                       '	239.78687	-58.39800
2751	'WRAY 15-1440                      '	243.9262171495990	-59.9002899473579
2752	'V* KX TrA                         '	251.1477812900970	-62.6205715876100
2753	'NGC 6300                          '	259.247804	-62.820550
2754	'IC 4662                           '	266.788300	-64.638681
2755	'NGC 6630                          '	278.146667	-63.293403
2756	'[CMI2006b] IC 4765-f01-0482       '	282.0429	-63.4444
2757	'[CMI2006b] IC 4765-f01-1917       '	281.8088	-63.2903
2758	'NGC 7007                          '	316.366362	-52.551928
2759	'NGC 7145                          '	328.334321	-47.882489
2760	'NGC 7166                          '	330.137175	-43.389778
2761	'ESO 325-41                        '	209.7750	-42.5097
2762	'NGC 5483                          '	212.6043572607650	-43.3246426448672
2763	'WRAY 16-182                       '	231.3860627633030	-52.8438729295804
2764	'WRAY 16-178                       '	230.90146	-53.85781
2765	'WRAY 16-175                       '	230.5807589148780	-54.1368599525947
2766	'WRAY 16-194                       '	239.5337650686710	-55.6973180969097
2767	'WRAY 16-198                       '	239.99012	-55.92583
2768	'WRAY 16-218                       '	245.8776963016680	-58.3229982896476
2769	'WRAY 16-222                       '	247.37917	-59.15667
2770	'ESO 138-1                         '	252.8344532440270	-59.2345243019259
2771	'ESO 138-5                         '	253.473871	-58.778128
2772	'NGC 6215                          '	252.778379	-58.993461
2773	'NGC 6221                          '	253.193037	-59.216942
2774	'NGC 6305                          '	259.5038002516250	-59.1720987267061
2775	'NGC 6810                          '	295.8934030395650	-58.6555897678129
2776	'2MASX J20273375-5505252           '	306.890654	-55.090336
2777	'NGC 7029                          '	317.9667885040990	-49.2836995198849
2778	'NGC 7049                          '	319.751037	-48.562011
2779	'NGC 7041                          '	319.1348643613390	-48.3635550264529
2780	'IC 4444                           '	217.9111305549720	-43.4183307366029
2781	'NGC 5530                          '	214.6133	-43.3883
2782	'IC 4406                           '	215.6089349020640	-44.1506126185128
2783	'NGC 5643                          '	218.169908	-44.174611
2784	'PN K 1-24                         '	219.5662229641010	-44.2181836563016
2785	'WRAY 16-181                       '	231.2826463693710	-51.3283788085205
2786	'WRAY 16-200                       '	240.24642	-55.09447
2787	'WRAY 16-212                       '	244.3098406287630	-53.5348846665663
2788	'PN Mz 2                           '	243.6349885712040	-54.9512946818853
2789	'WRAY 16-205                       '	242.6708482181370	-54.9596258401522
2790	'WRAY 16-221                       '	246.9621744121850	-54.0245820065177
2791	'WRAY 16-224                       '	247.49875	-54.15778
2792	'WRAY 16-219                       '	246.08933	-54.60089
2793	'HD 149427                         '	249.4279120810970	-55.7073319542897
2794	'IC 4721                           '	278.6027817696150	-58.4965682549214
2795	'IC 4889                           '	296.313200	-54.344142
2796	'NGC 6887                          '	304.321992	-52.796803
2797	'ESO 234-56                        '	309.2592	-50.0936
2798	'ESO 234-50                        '	308.9911284976600	-50.1922748286551
2799	'ESO 234-49                        '	308.825254	-49.865497
2800	'NGC 7079                          '	323.1468446062040	-44.0676145816458
2801	'NGC 7097                          '	325.053679	-42.539392
2802	'ESO 287-34                        '	322.947050	-42.847653
2803	'NGC 7070                          '	322.605592	-43.087100
2804	'NGC 5882                          '	229.2081532845720	-45.6496141281485
2805	'PN Sp 1                           '	237.9206295969860	-51.5245957376720
2806	'VdBH 69                           '	242.9406761197380	-51.2985082290078
2807	'PN Mz 3                           '	244.3057964389820	-51.9863074001594
2808	'WRAY 16-217                       '	245.5597218545320	-53.6817008133097
2809	'WRAY 16-220                       '	246.15746	-53.37614
2810	'WRAY 16-223                       '	247.4720682148580	-53.3873438229569
2811	'WRAY 16-227                       '	248.8384596252330	-53.8364967749964
2812	'IC 4642                           '	257.9383512557020	-55.4004626315836
2813	'NGC 6708                          '	283.898558	-53.723389
2814	'NGC 6707                          '	283.8419093943990	-53.8183290122341
2815	'ESO 183-30                        '	284.233154	-54.545442
2816	'IC 4797                           '	284.123567	-54.305844
2817	'IC 4837                           '	288.8100	-54.6625
2818	'IC 4839                           '	288.8921416981390	-54.6267651472217
2819	'ESO 233-44                        '	302.951571	-51.388317
2820	'WRAY 16-165                       '	226.5571456115730	-42.9990316012423
2821	'HD 330036                         '	237.81637140	-48.74959471
2822	'PN Pe 1-5                         '	243.833862	-49.222664
2823	'WRAY 15-1594                      '	255.4041488032540	-50.3826611690661
2824	'WRAY 15-1585                      '	254.9005377100880	-51.7023942621327
2825	'PN PC 14                          '	256.56146	-52.50014
2826	'NGC 6326                          '	260.192717	-51.754214
2827	'WRAY 16-266                       '	260.65413	-52.77611
2828	'PN Sa 1-6                         '	270.247742	-52.739056
2829	'PN Sp 3                           '	271.8158392578660	-51.0195053358833
2830	'IC 4943                           '	301.617704	-48.375664
2831	'NGC 6861                          '	301.831175	-48.370261
2832	'ESO 233-35                        '	302.3567239881840	-48.2849098381173
2833	'NGC 6870                          '	302.5452753949010	-48.2870082623665
2834	'ESO 233-34                        '	302.081175	-48.211328
2835	'NGC 6868                          '	302.475342	-48.379514
2836	'NGC 6909                          '	306.9122200074060	-47.0269886363578
2837	'PN Pe 1-7                         '	247.6077791182070	-46.0474610283015
2838	'HD 148937                         '	248.4682779849100	-48.1112435053705
2839	'PN Sa 1-5                         '	257.8641441096590	-47.4172363827424
2840	'WRAY 16-290                       '	264.0289237575750	-49.4292358790185
2841	'NGC 6890                          '	304.5754370634790	-44.8068701865797
2842	'ESO 285-5                         '	305.779421	-43.868553
2843	'IC 4946                           '	305.9920164025570	-43.9952223286796
2844	'NGC 6902                          '	306.1169392482190	-43.6534527681286
2845	'NGC 5873                          '	228.2119174401960	-38.1254425116636
2846	'PN StWr 4-10                      '	240.5543880290420	-41.5600175854868
2847	'IC 4599                           '	244.8467055324310	-42.2601963316172
2848	'PN Pe 1-8                         '	256.59371	-44.21928
2849	'WRAY 16-261                       '	259.88542	-45.88750
2850	'PN Cn 1-4                         '	261.953271	-46.928139
2851	'PN PC 17                          '	263.92392	-46.99703
2852	'PN Tc 1                           '	266.3970323740830	-46.0899203342383
2853	'IC 4699                           '	274.6335224084900	-45.9838151700304
2854	'NGC 6958                          '	312.1775265039300	-37.9974660400453
2855	'[MKG98] 418                       '	No Coord.                          	  
2856	'V* V933 Ori                       '	83.5828530385756	-6.3132955662447
2857	'NAME Andromeda X                  '	16.64042	44.80439
2858	'NAME Bootes Dwarf Spheroidal Galax'	210.0000	14.5000
2859	'NAME UMa II Galaxy                '	132.8750	63.1300
2860	'RBTB J154542.8+591132             '	236.4283	59.1922
2861	'LEDA 2587302                      '	236.532304	59.170112
2862	'2MASX J00404168+4038281           '	10.173688	40.641156
2863	'NGC 4387                          '	186.4236536969330	12.8105026382293
2864	'NAME Andromeda XI                 '	11.5833	33.8014
2865	'[VV2003c] J112743.0+641001        '	171.929064	64.167048
2866	'[VV2003c] J113341.2+634926        '	173.421605	63.823849
2867	'6dFGS gJ125606.2-124217           '	194.0254	-12.7047
2868	'NAME CVn II dSph                  '	194.2900	34.3200
2869	'NAME Andromeda XIII               '	12.9625	33.0044
2870	'NAME Andromeda XII                '	11.8625	34.3747
2871	'KISSRx 510                        '	31.8400	-3.2658
2872	'KISS G0211-5546                   '	32.5708	-4.4047
2873	'KISS G0208-606                    '	32.5275	-3.6794
2874	'KISS G0208-138                    '	32.6017	-4.6983
2875	'NAME Martin-GC1                   '	12.67688	32.91631
2876	'NAME Leo IV Dwarf Galaxy          '	173.2375	-0.5333
2877	'NAME Coma Dwarf Galaxy            '	186.7458	23.9042
2878	'NAME Segue 1                      '	151.7633	16.0736
2879	'NAME Hercules Dwarf Galaxy        '	247.7583	12.7917
2880	'NAME Leo T dSph                   '	143.7225	17.0514
2881	'NAME Mackey-GC1                   '	6.6989851372082	39.7461438777463
2882	'2MASX J00302731+4136193           '	7.613812	41.605367
2883	'LEDA 2068390                      '	8.9988981430358	35.6843328360828
2884	'[WEG2004] 3h 6                    '	45.7379784108044	0.2681293572114
2885	'SBSS 0905+605                     '	137.4250694617800	60.3244728444999
2886	'NAME Bootes II                    '	209.5000	12.8500
2887	'NAME Andromeda XIV                '	12.8958	29.6969
2888	'SHOC 29                           '	11.3714400460013	13.6524254917343
2889	'VIDEO J022619.29-044738.01        '	36.58045	-4.79387
2890	'VIDEO J022817.01-042123.80        '	37.07097	-4.35657
2891	'NAME Fornax H4                    '	40.032071	-34.536275
2892	'NGC 134                           '	7.591221	-33.245350
2893	'NGC 4105                          '	181.669862	-29.760178
2894	'NGC 5427                          '	210.8585034798970	-6.0307466670762
2895	'NAME Andromeda XV                 '	18.5779	38.1175
2896	'NAME Pisces V                     '	14.8742	32.3767
